"site","species","phenophase","mean_slope","mean_p","mean_se","sigma_slope","sigma_se","sigma_p","bp_p","n","mean_doy","min_year","max_year","mean_tmax","lat","lon","dataset","mean_slope_temp","mean_se_temp","mean_p_temp","sigma_slope_temp","sigma_se_temp","sigma_p_temp","bp_p_temp","n_temp"
"k_100","Hirundo rustica","first_occurence",-0.0210417146808022,0.873392753785877,0.130884475521878,-0.202859896498985,0.16367206115868,0.225123685573447,0.128536574164129,31,111.741935483871,1971,2003,14.9967741935484,37.68333333,128.75,"korea",-0.77848726308527,0.992754984291577,0.439299786483094,-0.439024096946959,0.966478714613561,0.65302981160441,0.447438555267851,31
"k_100","Cuculus canorus","first_occurence",0.21028516159703,0.0525050331520866,0.104422918035778,-0.0476219299589514,0.155931477741913,0.762037123614255,0.983992945317744,34,133.088235294118,1971,2006,19.55,37.68333333,128.75,"korea",2.92149292149292,1.41520321724886,0.0471681791075469,1.20372473313651,1.37314193598231,0.387226303484337,0.27415577376788,34
"k_100","Orthetrum albistylum","first_occurence",0.184847888155956,0.672371973472191,0.422941955493673,-0.351514554822623,0.392568676121652,0.393879368995248,0.183964194753602,11,184.727272727273,1972,2006,24.1818181818182,37.68333333,128.75,"korea",-4.62046361390841,2.53802078774953,0.102022516227743,0.810939804384605,2.36855078428936,0.739926370289622,0.596124079582811,11
"k_100","Rhododendron mucronulatum","first_flower",-0.317581867857001,0.0263812415516219,0.135464925830514,-0.0949895237473782,0.180719715037258,0.603291896505677,0.170611753871103,30,119.766666666667,1973,2006,15.1133333333333,37.68333333,128.75,"korea",-4.37977976925705,0.662846864760609,3.6274721807832e-07,-0.262132710433526,0.453172524754705,0.56759164273741,0.516725555460057,30
"k_100","Prunus serrulata","first_leaf",-0.327065026362038,0.00670164270646306,0.1097637378106,0.15119584320318,0.104954925464229,0.163179135000065,0.124773929944911,25,116.44,1975,2006,15.284,37.68333333,128.75,"korea",-3.29180201743887,0.737690930905593,0.000177829138387348,-0.381143025398452,0.855195417595386,0.65999581631292,0.334043107114466,25
"k_100","Prunus serrulata","first_flower",-0.389348686577907,0.0166308079327087,0.149615231083517,0.136905915243444,0.115680090881936,0.249840743864633,0.123414172673717,23,126.086956521739,1976,2006,19.6869565217391,37.68333333,128.75,"korea",-4.2612102456048,1.86250666273341,0.032618294308247,0.313755185355897,1.90694949165669,0.870885369083615,0.675391303058153,23
"k_100","Rhododendron mucronulatum","first_leaf",-0.226956521739221,0.316541945546565,0.221439566177217,0.0614035087719351,0.291510146774537,0.835107472781052,0.136586986087167,24,111.583333333333,1983,2006,15.3666666666667,37.68333333,128.75,"korea",-4.10344827586208,0.918184341742549,0.000191819396092884,0.190404797601206,0.63619631135897,0.767530768340636,0.417970398522912,24
"k_100","Forsythia koreana","first_leaf",-0.371929824561396,0.0978781640517481,0.212348495345404,0.203508771929845,0.22533551538825,0.379072970776076,0.232492540988418,19,107.105263157895,1988,2006,15.5473684210526,37.68333333,128.75,"korea",-2.90793794587249,0.768472454697398,0.00148126355531785,0.681818917126359,0.685361219785975,0.33376850817427,0.213726624774991,19
"k_100","Forsythia koreana","first_flower",-0.23859649122807,0.303152293647372,0.224696811600371,0.250219298245629,0.213342119463805,0.257026949521889,0.129968101604579,19,115.263157894737,1988,2006,15.5473684210526,37.68333333,128.75,"korea",-3.47959838447892,0.623048638527497,3.28658839965754e-05,0.045011889933194,0.387413639186168,0.908866920571487,0.378901198862059,19
"k_101","Cosmos bipinnatus","first_flower",0.659271563494688,0.0213990748918634,0.268559988699663,-0.569299865076737,0.242113953129902,0.0268914354346035,0.195137915208627,27,225.666666666667,1967,2006,29.1740740740741,37.9,127.7333333,"korea",1.6234727590076,2.81326478475011,0.569047614657253,-5.79013942567427,2.42358704718577,0.0247552634952504,0.18256238276456,27
"k_101","Rhododendron mucronulatum","first_leaf",-0.100910379921285,0.226581983574007,0.0818944768332246,-0.0558728560133221,0.0584153617740297,0.345787112126848,0.559341362910922,35,90.1428571428571,1968,2006,10.6885714285714,37.9,127.7333333,"korea",-1.91862923617284,0.587629877100482,0.0025530145399046,-0.691147725605598,0.708061466281259,0.336110319843556,0.354900075373474,35
"k_101","Rhododendron mucronulatum","first_flower",-0.057444360693458,0.421829809824363,0.070698347476818,0.0638612290236829,0.069128340485382,0.361737834067019,0.201213143681132,38,96.6315789473684,1968,2006,18.8868421052632,37.9,127.7333333,"korea",-0.912513200670899,0.590603550684588,0.131080047028188,-0.14011837827647,0.533976132908525,0.794504498511158,0.570283487657775,38
"k_101","Pieris rapae","first_occurence",0.0987084086619831,0.481912608339274,0.138909158348487,-0.114539549041876,0.157834719445915,0.472718600712702,0.714036106392643,38,83.9210526315789,1968,2006,10.5763157894737,37.9,127.7333333,"korea",-2.13339291467052,1.03417616766223,0.0463930904433666,-0.423971442526545,1.21161662841363,0.728436136176795,0.579471279614104,38
"k_101","Hirundo rustica","first_occurence",0.501538856116956,0.00881930866414976,0.18079526724306,0.193106194570805,0.261283313305454,0.464793535130458,0.0245474975261211,37,100.621621621622,1968,2006,18.8378378378378,37.9,127.7333333,"korea",1.5661357122964,1.69205270756938,0.361000932652296,-0.167243139967713,1.36229479845928,0.902994843095063,0.312875776647485,37
"k_101","Oncotympana fuscata","first_occurence",-0.350112531904999,0.0410136646521239,0.164629547518373,-0.0053275008010792,0.182930923987786,0.976941895499048,0.524527241285204,35,185.942857142857,1968,2006,28.7771428571429,37.9,127.7333333,"korea",-1.62889353788935,1.26304724524259,0.206136506908987,-1.2666266336071,1.23433292958819,0.3122783106911,0.648068380748451,35
"k_101","Cuculus canorus","first_occurence",0.00949164136987264,0.966185151486107,0.222093433744514,-0.188319295395271,0.22982756874701,0.418817064364862,0.825650294543917,33,136.181818181818,1968,2006,23.6242424242424,37.9,127.7333333,"korea",2.4216077170418,2.9520005961325,0.418292695834613,-0.993036288470364,3.48240773818282,0.777419683451637,0.88205517487694,33
"k_101","Forsythia koreana","first_leaf",0.00285068206677336,0.972190068630173,0.0812048020525578,-0.00934242494126618,0.083311287407693,0.911336332786715,0.66778688414678,38,86.8684210526316,1968,2006,10.5763157894737,37.9,127.7333333,"korea",-1.95236264250159,0.545149330679621,0.00100229477816422,0.0593497940451065,0.44218706766396,0.893977172561863,0.41080587428939,38
"k_101","Forsythia koreana","first_flower",-0.0243413110870598,0.762059755691112,0.0797858141924155,-0.00899202224627345,0.0623169083651566,0.886072249553716,0.536317134000721,38,94.2368421052632,1968,2006,18.8868421052632,37.9,127.7333333,"korea",-0.912471786801397,0.665770065293479,0.179000821522801,-0.247993780389785,0.472428265123115,0.602846927079701,0.752289901421518,38
"k_101","Rana nigromaculata","first_occurence",0.208301709372981,0.170745195043386,0.148647603617722,0.208301709372983,0.0837174475747326,0.0182380737596399,0.349441940781235,34,104.852941176471,1968,2006,18.9205882352941,37.9,127.7333333,"korea",1.01790895835452,1.28803887975414,0.435183070819338,1.53799440980851,0.781144210894196,0.057676361709365,0.107128023116748,34
"k_101","Prunus persica","first_leaf",-0.185035098915124,0.0647248510693981,0.096365649157094,-0.167906077555464,0.0622892173947232,0.0115714163337759,0.126623803991728,31,96.8709677419355,1968,2006,19.0161290322581,37.9,127.7333333,"korea",-0.894665616576625,0.836745844089179,0.293789819743413,-0.894665616576626,0.610051989308546,0.153262229100086,0.251946972147244,31
"k_101","Prunus persica","first_flower",-0.217555408608302,0.0257647736962222,0.0927258785339233,0.0741112580583648,0.0946848369635513,0.439929532563011,0.087481935110456,32,107.53125,1968,2006,18.978125,37.9,127.7333333,"korea",-2.27584254049491,0.738592377386214,0.00438812899625981,0.275842540494913,1.05519429058599,0.795559669182704,0.871067230120716,32
"k_101","Pyrus communis","first_leaf",-0.195598675575709,0.0512185716956783,0.0961774421338969,-0.126981969585566,0.124802218399468,0.31734582272835,0.479323778502647,31,100.064516129032,1968,2006,18.9483870967742,37.9,127.7333333,"korea",-0.658232081150367,0.880340656557764,0.460660700669415,0.30108922400751,1.02140248859447,0.770261794207012,0.859698463956261,31
"k_101","Pyrus communis","first_flower",-0.201080320850656,0.0114594257376322,0.074483643551137,0.162556042785706,0.0736042539916519,0.0352672011116373,0.0700696248905675,31,110.290322580645,1968,2006,18.941935483871,37.9,127.7333333,"korea",-1.6378184554771,0.636085562359947,0.0153972660363499,1.08595567197919,0.722709929580533,0.143750293529339,0.371462284704329,31
"k_101","Prunus mume","first_leaf",0.0195271963349993,0.867126044451189,0.11583353604351,-0.276769099961295,0.134839026716886,0.0478734982566718,0.0121121774567057,36,90.6388888888889,1968,2006,10.5833333333333,37.9,127.7333333,"korea",-1.1732644865175,0.860232519380447,0.181563369983884,-0.439638739288952,0.779929733205451,0.576664353574541,0.0493856234186956,36
"k_101","Prunus mume","first_flower",-0.140617838481988,0.295126437245699,0.132180150867146,-0.140617838481987,0.157760612776588,0.379201660373876,0.0875260812750138,35,106.371428571429,1968,2006,18.8857142857143,37.9,127.7333333,"korea",-2.07635271481534,1.07913244378038,0.0630026787123245,-0.17364728518466,0.972431778183181,0.85936702104469,0.327602779627841,35
"k_101","Robinia pseudoacacia","first_leaf",0.115924143321413,0.238661581307167,0.0961194177493583,0.0836660788052835,0.0549749440216527,0.140105901274989,0.505548431669196,28,111.571428571429,1969,2006,18.9178571428571,37.9,127.7333333,"korea",-1.10813980182539,0.735763008977461,0.144092991231721,-1.10813980182539,0.533429401041561,0.0477826558724881,0.157607194888893,28
"k_101","Robinia pseudoacacia","first_flower",-0.16643891531199,0.034522087981718,0.0750297155436419,0.123533222119686,0.0704907526439423,0.0902607591912026,0.0738428589250476,31,134.838709677419,1969,2006,23.6645161290323,37.9,127.7333333,"korea",-2.08171698431439,0.945283461679267,0.0357541525453243,0.946136423872976,0.793874531202204,0.243003455854919,0.183906078461712,31
"k_101","Prunus serrulata","first_leaf",-0.100018287664975,0.296683787295878,0.0942781370714462,-0.100018287664975,0.0781028443267489,0.209539672060259,0.783681489798496,34,93.4705882352941,1969,2006,18.8970588235294,37.9,127.7333333,"korea",-1.03328351481508,0.734539394276802,0.169151695584569,-1.4766371483473,0.626376090010047,0.0246828558004539,0.0384273702161176,34
"k_101","Prunus serrulata","first_flower",-0.236140685806596,0.00911037912856397,0.0852204067515339,-0.0766198483211436,0.108548770857988,0.485230970764774,0.509314976295883,35,104.114285714286,1969,2006,18.8685714285714,37.9,127.7333333,"korea",-2.29175517730753,0.626011622616519,0.000871075863609621,-0.684972281372796,0.523861984030297,0.200064990933285,0.224860893206801,35
"k_101","Alauda arvensis","first_occurence",0.458053064275032,0.0837632667300751,0.253401016104127,-0.459446624314903,0.157087732943248,0.00761956094860494,0.0234984594303788,25,97.72,1969,2006,18.808,37.9,127.7333333,"korea",1.72850743197251,1.89679179738324,0.371600733708307,-3.15521349826004,1.2442461229982,0.0184702630647866,0.206116808913559,25
"k_101","Elaphe rufodorsata","first_occurence",1.2474595198212,0.00864172340819234,0.420448438036138,-0.247547260110069,0.404376354484938,0.548526208698819,0.197288835498707,19,114.263157894737,1975,2006,19.4157894736842,37.9,127.7333333,"korea",1.39859245041587,2.75160407987032,0.617787257132347,1.40964345954749,2.18635926659996,0.527698114492937,0.766971420805249,19
"k_101","Cosmos bipinnatus","first_leaf",-2.46788990825697,0.000872569535392537,0.527757892098087,-0.294915902140545,0.520371092908483,0.583385658039002,0.650163211826022,12,136.416666666667,1990,2004,23.9416666666667,37.9,127.7333333,"korea",-7.81622061666839,4.18550233299697,0.0913899217762843,-2.89747634069403,2.19001524416134,0.215276193496956,0.207643633970581,12
"k_105","Rhododendron mucronulatum","first_leaf",-0.08969387755102,0.205019382361024,0.0697897714610829,0.0734081632653047,0.071729840825314,0.311358577248543,0.704625401656033,49,77.4897959183673,1958,2006,9.98163265306123,37.75,128.8833333,"korea",-2.16632678541701,0.635570663268538,0.0013492018150947,0.788218669128441,0.790550219364639,0.323845649150765,0.845896119199036,49
"k_105","Rhododendron mucronulatum","first_flower",-0.111530612244898,0.102030054738434,0.0668777836973659,-0.0115306122448977,0.0808259104880384,0.88716866123554,0.988083401872011,49,88.4285714285714,1958,2006,9.98163265306123,37.75,128.8833333,"korea",-2.17096720492758,0.610816126482243,0.000876229765472748,-0.250567885853602,0.424045426338246,0.55741939092172,0.662517282311632,49
"k_105","Pieris rapae","first_occurence",0.208367346938775,0.108016551749471,0.127177338854764,0.0655102040816327,0.122150662470298,0.59427611209019,0.622901194992118,49,87.8775510204082,1958,2006,9.98163265306123,37.75,128.8833333,"korea",-1.98738971200266,1.27454566406917,0.125636045261254,-0.551020337384174,1.18767784499,0.644826978701631,0.129876150184091,49
"k_105","Hirundo rustica","first_occurence",0.40186712983066,0.000752537901224301,0.111309499921086,0.0571062812704132,0.0876069767185712,0.517744200409882,0.141849513581161,48,101.458333333333,1958,2005,16.9604166666667,37.75,128.8833333,"korea",3.47450186097952,1.24844704470876,0.00778616240974087,0.913832435511715,0.85459862614222,0.29050839295123,0.137532788975581,48
"k_105","Cosmos bipinnatus","first_leaf",0.477027443724944,0.000762366603651442,0.131861175526282,0.168133846597638,0.175218636142714,0.342517170205748,0.317031406640997,46,111.5,1958,2003,16.8891304347826,37.75,128.8833333,"korea",2.18167256418098,1.5303834552353,0.161047847898569,0.759503906407262,1.15294140752513,0.513486930267381,0.434880354082168,46
"k_105","Cosmos bipinnatus","first_flower",-0.167040816326531,0.400342373101355,0.196816308138105,-0.0901020408163313,0.22447901081699,0.689957432353304,0.503907168563965,49,238.734693877551,1958,2006,23.8959183673469,37.75,128.8833333,"korea",-0.956633163816991,3.54754733160451,0.788601939008643,-4.41992646175523,3.78887619569463,0.249275927795139,0.44802383784038,49
"k_105","Forsythia koreana","first_leaf",-0.0427551020408166,0.569059128690183,0.0745548092735196,0.00571806500377958,0.0845164468142122,0.946346289517229,0.170851267731553,49,75.5510204081633,1958,2006,9.98163265306123,37.75,128.8833333,"korea",-2.43902946562344,0.657830083107929,0.000551214445580998,-0.71004171603718,0.680844710520084,0.302336963865798,0.251069631044965,49
"k_105","Forsythia koreana","first_flower",-0.0457142857142859,0.515211822104645,0.0697178935816271,-0.00621664050235552,0.0691529496384372,0.928751100503975,0.526110890263655,49,84.8775510204082,1958,2006,9.98163265306123,37.75,128.8833333,"korea",-2.82043865490261,0.566466901255014,9.0309244108195e-06,-0.248071694134632,0.585550244386948,0.673749542938146,0.615684243455377,49
"k_105","Rana nigromaculata","first_occurence",0.477244897959184,6.0010249381716e-05,0.108239913158224,0.131371882086165,0.0872994779692072,0.13905599280192,0.143524670336491,49,97.3061224489796,1958,2006,16.9285714285714,37.75,128.8833333,"korea",2.21651084969124,1.3620648018448,0.110356361247384,0.164441531261133,1.50611960142186,0.913522768071033,0.99571861416341,49
"k_105","Prunus persica","first_leaf",-0.0305102040816327,0.67417020135798,0.0721153617775609,0.0464128728414441,0.0435237778124683,0.291699398759442,0.223996262158021,49,86.7755102040816,1958,2006,9.98163265306123,37.75,128.8833333,"korea",-2.29319960046612,0.640127674631944,0.000805229248895272,-0.00407857499583175,0.789367115998003,0.995899303691379,0.47887458876079,49
"k_105","Prunus persica","first_flower",-0.0505102040816329,0.466427633386898,0.0687890426971473,-0.0356649111257408,0.0771131973339717,0.645856394264995,0.227591305998675,49,99.2244897959184,1958,2006,16.9285714285714,37.75,128.8833333,"korea",-1.6350432952703,0.713769879495552,0.0265105723662886,-0.0948642471443338,0.778708375600163,0.903558928924761,0.274972961162699,49
"k_105","Pyrus communis","first_leaf",-0.18,0.0154919071330503,0.0716520046156046,0.0902702702702701,0.0440259122270483,0.0459266775959284,0.299779136783133,49,89.5102040816327,1958,2006,16.9285714285714,37.75,128.8833333,"korea",-1.20036568116742,0.811428494414054,0.14572554293744,1.07236159155986,0.591142667501182,0.076056704860116,0.722316011579608,49
"k_105","Pyrus communis","first_flower",-0.180102040816326,0.0166825234565368,0.0725542082548237,-0.00554641211323232,0.0837975634179515,0.947508719950168,0.301804298030365,49,104.775510204082,1958,2006,16.9285714285714,37.75,128.8833333,"korea",-2.01504122537689,0.786237479875602,0.0136425416745463,0.871023274169509,0.786405297360635,0.273670500453287,0.251076062165419,49
"k_105","Prunus mume","first_leaf",0.0526530612244899,0.586665202893085,0.0961800921091498,-0.090204081632651,0.0872390002889419,0.30643295579809,0.721548028118572,49,58,1958,2006,4.86326530612245,37.75,128.8833333,"korea",-0.837576604472129,0.749239315169933,0.269290273088656,-1.29238003280334,0.695962006894525,0.0695885700613408,0.195335950034285,49
"k_105","Prunus mume","first_flower",-0.0589795918367351,0.569501946215997,0.102964895244523,-0.077204968944099,0.0859829717207361,0.373810394748098,0.526310429848635,49,75.8775510204082,1958,2006,9.98163265306123,37.75,128.8833333,"korea",-2.44826868653238,0.969147121784606,0.014957682501911,-0.571946365603771,1.0618158823498,0.592671097673103,0.982556233001247,49
"k_105","Robinia pseudoacacia","first_leaf",0.273775510204082,0.00125124653067043,0.0797218715201437,0.0594897959183688,0.0434736236283437,0.177689482653802,0.0804001504297732,49,106.040816326531,1958,2006,16.9285714285714,37.75,128.8833333,"korea",0.307206678856041,0.968888497303604,0.752593758050686,0.307206678856042,1.07252287689873,0.775804833583795,0.820620353280061,49
"k_105","Robinia pseudoacacia","first_flower",0.00806122448979586,0.887588283188805,0.0567190079903854,-0.00806122448979552,0.0411964553592374,0.845706045836647,0.830623955543915,49,130.69387755102,1958,2006,21.8612244897959,37.75,128.8833333,"korea",-1.92601058411389,0.938631579295786,0.045770018767092,-0.0739894158861106,0.533528405297004,0.89029597309138,0.7655040307982,49
"k_105","Prunus serrulata","first_leaf",-0.0218367346938781,0.749016229806522,0.0678539253364692,-0.0218367346938782,0.0514088651668345,0.672945616544419,0.292511173243081,49,83.1836734693878,1958,2006,9.98163265306123,37.75,128.8833333,"korea",-0.795675878142169,0.669039754915069,0.240303065014815,-0.795675878142168,0.625716744298984,0.209763745650838,0.187517839048105,49
"k_105","Prunus serrulata","first_flower",-0.122142857142857,0.0354054094573225,0.0563872704373147,-0.0729790940766547,0.0701310440417065,0.303380036892185,0.753501437292317,49,97.1632653061225,1958,2006,16.9285714285714,37.75,128.8833333,"korea",-2.19305205781902,0.55808658034517,0.000277851227416177,-0.306947942180975,0.597657287457244,0.609948111924649,0.541870625011896,49
"k_105","beach","first_flower",0.0905896134322651,0.802842820283592,0.35685925265117,-0.233446756289406,0.339323239938871,0.501320092523208,0.672098653769158,18,187.611111111111,1984,2003,27.3944444444444,37.75,128.8833333,"korea",-1.25114044157898,1.22291226971796,0.321489320712084,1.18109198548344,1.67755485188063,0.491518830674298,0.165878976572481,18
"k_106","Rhododendron mucronulatum","first_leaf",-0.545054945054946,0.389013407744986,0.609831036970201,0.36323676323676,0.617980460068311,0.567576380847411,0.911751194916835,14,75.2857142857143,1993,2006,11.5714285714286,37.5,129.1166667,"korea",-6.04106628242075,1.2287008443896,0.000355820566355858,1.73775216138328,0.900455057530311,0.07760042744074,0.0839677270298533,14
"k_106","Rhododendron mucronulatum","first_flower",-0.518681318681335,0.317190122454339,0.496959316818759,0.973226773226782,0.770876468826882,0.230754547143716,0.359005376927264,14,84.4285714285714,1993,2006,11.5714285714286,37.5,129.1166667,"korea",-5.04971181556196,0.982757504659145,0.00024569197298695,-0.71951895366881,0.891449008510856,0.435295797996724,0.948866087617259,14
"k_106","Pieris rapae","first_occurence",-0.658090724441436,0.39249515301883,0.739395842125463,0.658090724441451,0.322112376385396,0.0657583204578187,0.0291163968737632,13,95.9230769230769,1993,2006,18.6615384615385,37.5,129.1166667,"korea",-4.06386418755053,2.34446280044668,0.110927762343906,4.06386418755053,1.38548316755738,0.0136129040295287,0.0578173113687285,13
"k_106","Hirundo rustica","first_occurence",-0.972423802612489,0.256150192681948,0.807362952725449,1.52757619738755,0.958979870555719,0.14226291333271,0.215895959971676,12,108.166666666667,1993,2005,18.7416666666667,37.5,129.1166667,"korea",-1.03654039557491,3.19945424180753,0.752631902051682,-0.13320722187637,3.6284017808062,0.9714368772667,0.882869787846106,12
"k_106","Oncotympana fuscata","first_occurence",-0.136263736263728,0.721015429864813,0.372696537430394,-0.374175824175829,0.366255816491633,0.327113907808361,0.155340196508894,14,174.571428571429,1993,2006,24.7642857142857,37.5,129.1166667,"korea",-0.577738035068624,1.3081897448315,0.666608818495186,0.512935511283163,1.30823291542313,0.701871471509049,0.74124288919665,14
"k_106","Cuculus canorus","first_occurence",1.47535697835133,0.122666713693705,0.874992441853071,-1.32189467219435,0.535661009542303,0.0332308033456279,0.0564786054573967,12,128.916666666667,1993,2005,22.8166666666667,37.5,129.1166667,"korea",-3.0718008106543,5.47341364251895,0.587001412273529,5.5718008106543,3.9897235571593,0.192774293682707,0.142753208122485,12
"k_106","Cosmos bipinnatus","first_leaf",3.82678859601951,0.00267648929899721,0.965801067166858,0.910121929352199,1.21771305440937,0.47202946827972,0.074784336711064,12,120.166666666667,1993,2005,18.7416666666667,37.5,129.1166667,"korea",4.85283271873948,5.24629842070827,0.376747268708998,-3.4010056989608,5.75219102291644,0.567473917165925,0.437523078942568,12
"k_106","Cosmos bipinnatus","first_flower",-0.0995158687465747,0.937320513408274,1.23409928790561,0.164297241220312,2.00876415355381,0.93642744883548,0.980286187988052,12,239.916666666667,1993,2005,28.1833333333333,37.5,129.1166667,"korea",-0.880672453576533,2.7757572217108,0.757561672965216,-0.332228448644225,3.97707863513573,0.935074094765882,0.746525249789075,12
"k_106","Orthetrum albistylum","first_occurence",-0.308056872037908,0.541823878194132,0.489304207974267,0.191943127962073,0.716683217807635,0.793792229544624,0.901097547598367,13,182,1993,2006,27.4,37.5,129.1166667,"korea",-0.564552406657662,1.11299758181613,0.622003792482216,-0.164552406657656,1.38706895201926,0.907704688659714,0.484345862838352,13
"k_106","Forsythia koreana","first_leaf",-0.51648351648352,0.401257636824862,0.593515116924961,0.425574425574426,0.582254100143803,0.478864097281723,0.783776599008047,14,74.7857142857143,1993,2006,11.5714285714286,37.5,129.1166667,"korea",-6.38904899135447,0.946037845303851,2.03374753753209e-05,1.60644029570229,0.691387689074898,0.0385218550866844,0.18085615716439,14
"k_106","Forsythia koreana","first_flower",-0.584615384615409,0.194568950938289,0.425490948430633,0.534615384615412,0.460203877362743,0.267946107958597,0.405081107980328,14,85,1993,2006,11.5714285714286,37.5,129.1166667,"korea",-4.27665706051873,0.937970621188544,0.000655317186768963,0.0499014105869879,0.885756723460848,0.956000047607861,0.356099841405845,14
"k_106","Rana nigromaculata","first_occurence",1.57575757575744,0.507100028999966,2.26927819092435,2.68969696969703,0.873071299815998,0.0151001944306703,0.0272322602947889,10,95.2,1993,2002,18.77,37.5,129.1166667,"korea",7.344499621244,5.5830785379471,0.224792735795516,4.72446589599737,2.6521598478533,0.112715397099735,0.0749491358122394,10
"k_106","Prunus persica","first_leaf",-0.0263736263736152,0.966884043422128,0.622148852399277,0.117362637362624,0.745209744941987,0.877478090030518,0.750064069662122,14,81.7142857142857,1993,2006,11.5714285714286,37.5,129.1166667,"korea",-5.36167146974063,1.43039012353656,0.00277907525730332,0.954118003943575,1.46580139053933,0.527366560998624,0.126731140476783,14
"k_106","Prunus persica","first_flower",-0.580219780219812,0.202992597735856,0.430877612141236,0.106410256410286,0.387240765563976,0.788150630087894,0.97783240830718,14,99.5714285714286,1993,2006,18.6357142857143,37.5,129.1166667,"korea",-1.47167418789394,1.53560547983988,0.356789040267599,-0.883438893776289,1.2320966278262,0.487083678486197,0.371054672178468,14
"k_106","Pyrus communis","first_leaf",0.107692307692326,0.866202109020774,0.625635449615297,0.49230769230769,0.540186482562538,0.380046262179718,0.925130925192758,14,81.6428571428571,1993,2006,11.5714285714286,37.5,129.1166667,"korea",-5.79682997118155,1.304496630293,0.000801607255894621,-0.0591771837424253,1.55208234232015,0.970212901230227,0.275804620092934,14
"k_106","Pyrus communis","first_flower",-0.298901098901123,0.492449117104751,0.422157318441255,-0.12087912087911,0.30963241905328,0.703085635532229,0.847919077336229,14,102.285714285714,1993,2006,18.6357142857143,37.5,129.1166667,"korea",-2.33618021109164,1.32309726812263,0.102854251211934,-1.59815512375837,1.80684709052955,0.393803963507396,0.624960050202715,14
"k_106","Prunus mume","first_leaf",-1.66153846153846,0.0340510502994398,0.69481029153497,-0.594871794871905,0.797601768818262,0.470131086707266,0.8864312112512,14,62,1993,2006,11.5714285714286,37.5,129.1166667,"korea",-4.12031700288184,2.60070820755941,0.13910940658368,-4.12031700288184,2.38598881205493,0.109815362950579,0.089784377130746,14
"k_106","Prunus mume","first_flower",-1.50989010989009,0.0474690857300403,0.683894457522752,-0.190109890109912,0.682071243249679,0.785201363598631,0.782054744199512,14,79.5,1993,2006,11.5714285714286,37.5,129.1166667,"korea",-6.21325648414985,2.08059680139942,0.0113523691959492,0.616011808533076,1.44588043145293,0.677616286146782,0.988598433027315,14
"k_106","Robinia pseudoacacia","first_leaf",0.63956043956045,0.333106091771591,0.634153852755238,0.75067155067157,0.701967684539653,0.30593697408136,0.278477753079496,14,112.928571428571,1993,2006,18.6357142857143,37.5,129.1166667,"korea",-3.12572259724762,2.08990393814091,0.160578448718751,-1.12572259724747,2.59353068843812,0.671953394273456,0.982571569302345,14
"k_106","Robinia pseudoacacia","first_flower",-0.18021978021978,0.73692486623931,0.524156241714995,0.34688644688645,0.369153324993015,0.365911799058254,0.477577693091708,14,131.428571428571,1993,2006,22.75,37.5,129.1166667,"korea",-5.55308092056425,2.60807794917188,0.0546341229857025,-1.13062537561423,3.15077661551216,0.725948857423368,0.654922814685749,14
"k_106","Prunus serrulata","first_leaf",-0.340659340659344,0.551713998704982,0.55628713789289,-0.159340659340654,0.644945073364024,0.809037345110997,0.930104877074401,14,79.6428571428571,1993,2006,11.5714285714286,37.5,129.1166667,"korea",-5.29755043227666,1.1501188091603,0.000604536595522904,0.971233017702756,1.74542705958514,0.588133784891718,0.489626453586244,14
"k_106","Prunus serrulata","first_flower",-0.593406593406619,0.21744442108774,0.455860769068891,0.193406593406624,0.510274698006961,0.711291029965524,0.887366512926606,14,94.4285714285714,1993,2006,18.6357142857143,37.5,129.1166667,"korea",-3.13355461902809,1.41378137359206,0.0467369829865208,-0.97139245686593,0.96392390662137,0.333464319626905,0.39722818090363,14
"k_108","Pieris rapae","first_occurence",0.0416057282145027,0.754129450849192,0.131931821478287,-0.0416057282145021,0.169378925486089,0.807219270675724,0.904800758960743,42,93.6904761904762,1958,2006,17.5952380952381,37.56666667,126.95,"korea",-1.03024491186454,1.46331033790248,0.485479873182363,1.49326745897223,1.5222556721665,0.332510154498165,0.467912562637221,42
"k_108","Hirundo rustica","first_occurence",0.0636133393590188,0.394988704052866,0.0740539125629122,0.0634878042656826,0.0946393501108233,0.50582923259106,0.0410957876305689,46,111.152173913043,1958,2006,17.5847826086957,37.56666667,126.95,"korea",0.602421427358623,0.820668192936432,0.466804759259811,0.0468658718030661,0.514386908037031,0.927818590049408,0.878640777028954,46
"k_108","Oncotympana fuscata","first_occurence",-0.236377226940682,0.0517822519021711,0.117609936185596,-0.132043825690897,0.0980525191842253,0.186279988788296,0.601277255642134,39,196.615384615385,1958,2006,28.374358974359,37.56666667,126.95,"korea",-1.44547967381663,1.40257713027829,0.309423919218706,-0.733170791113969,0.920965679090034,0.431058499509953,0.586014445027948,39
"k_108","Cosmos bipinnatus","first_leaf",0.0913396481732084,0.542405460036798,0.147092597688201,0.119117425950986,0.125314454085601,0.354423522229267,0.616172097248905,20,114.5,1958,2005,17.94,37.56666667,126.95,"korea",-0.0484004793952237,1.59983166142882,0.976197819938425,0.229377298382554,1.70455053447035,0.894447028550815,0.951215009054033,20
